filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0_bednarsky_0.wav,0.4621643126010895,0.025131376460194588,2263.257195073237,2423.7429322819353,5037.060546875,0.11446707589285714,-416.31707763671875,93.50968933105469,20.10896110534668,33.628684997558594,4.782962322235107,0.7353937029838562,-4.800438404083252,8.407200813293457,-24.405208587646484,13.358726501464844,-13.784703254699707,1.3975049257278442,-12.89986801147461,-8.956562995910645,-0.7101210355758667,-6.882756233215332,-1.5731817483901978,-3.581472158432007,-5.625626087188721,1.4640687704086304
0_bednarsky_1.wav,0.41049522161483765,0.017433730885386467,1964.5764788398892,2164.0694549772397,4232.765174278846,0.08860426682692307,-444.2027282714844,104.89166259765625,6.255210876464844,39.115692138671875,10.545595169067383,3.0069122314453125,-12.748834609985352,1.2443170547485352,-21.953876495361328,18.679309844970703,-18.861879348754883,2.8883838653564453,-15.642987251281738,-13.738210678100586,-2.9063620567321777,-10.828699111938477,2.248117446899414,-7.669968128204346,-6.090080261230469,-0.770092785358429
0_bednarsky_10.wav,0.35836324095726013,0.03220193833112717,1558.9896344466247,1983.256586279721,3471.61376953125,0.06524135044642858,-413.4751892089844,112.86109161376953,22.997180938720703,35.57439422607422,7.282944679260254,3.8615965843200684,0.34301021695137024,-3.153446912765503,-26.575544357299805,10.929977416992188,-17.0989933013916,-3.133941411972046,-10.205273628234863,-15.366270065307617,-1.9571806192398071,-5.440993785858154,-2.7615292072296143,-12.085953712463379,-3.433340549468994,-0.7943001985549927
0_bednarsky_11.wav,0.43895792961120605,0.019922439008951187,2126.7004504164333,2270.2297360003445,4376.725106869104,0.11079377948113207,-438.8353576660156,95.43958282470703,17.603656768798828,37.66628646850586,9.626062393188477,3.109837770462036,-11.890928268432617,0.9820610880851746,-22.102651596069336,14.85947036743164,-26.78988265991211,2.533756971359253,-8.088105201721191,-10.803130149841309,-1.5909969806671143,-7.822634696960449,-1.7124868631362915,-3.1661651134490967,-7.187030792236328,2.1489040851593018
0_bednarsky_12.wav,0.3318488597869873,0.029243020340800285,1576.3365682201031,1936.231997286814,3177.8701171875,0.06645833333333333,-397.28436279296875,109.74170684814453,16.604698181152344,43.76350784301758,10.480644226074219,-1.652829647064209,1.2132173776626587,3.1697378158569336,-25.450279235839844,13.319199562072754,-15.138071060180664,-3.9657864570617676,-21.020740509033203,-12.84713077545166,-7.123432636260986,-8.734676361083984,-3.9756388664245605,-8.973384857177734,-5.855656147003174,-2.3902831077575684
0_bednarsky_13.wav,0.4154244065284729,0.027348104864358902,1857.702640106737,2179.2326812807573,4158.679803527228,0.08009746287128713,-420.695068359375,102.01177978515625,20.011199951171875,41.579734802246094,-3.2293519973754883,-3.6927456855773926,-2.5743703842163086,4.151186466217041,-21.067169189453125,15.226655960083008,-22.373655319213867,-4.5609130859375,-8.918716430664062,-15.721870422363281,-4.308913230895996,-3.2164340019226074,-3.5349860191345215,-2.8332602977752686,-6.110078811645508,0.30793526768684387
0_bednarsky_14.wav,0.37682193517684937,0.024921279400587082,1716.684593247176,1945.3128743051727,3545.6512451171875,0.08942328559027778,-421.8623962402344,111.02786254882812,17.357242584228516,43.816497802734375,6.344604969024658,-3.0746331214904785,-6.028102874755859,5.17941951751709,-29.07089614868164,11.44705867767334,-16.43217658996582,-6.9133453369140625,-8.646281242370605,-15.77540397644043,-6.143550395965576,-3.79136323928833,-3.238910675048828,-6.156290054321289,-5.291454792022705,-0.41923707723617554
0_bednarsky_15.wav,0.3499503433704376,0.024621566757559776,1682.9461530106164,1967.8641813771803,3426.2466430664062,0.07605997721354167,-433.8751220703125,105.04000091552734,17.883827209472656,49.76495361328125,6.34478759765625,-0.42679646611213684,-5.884713649749756,-2.117816686630249,-22.60809326171875,14.83825397491455,-24.05301856994629,0.6669811606407166,-8.28513240814209,-17.89737892150879,2.311892509460449,-10.535618782043457,-4.479099273681641,-1.600203514099121,-4.479304790496826,-1.962783694267273
0_bednarsky_16.wav,0.45336610078811646,0.020534230396151543,2100.8695868293285,2257.615465419037,4345.994410021552,0.10898774245689655,-429.739013671875,100.14862060546875,17.68807601928711,36.946044921875,6.105408191680908,0.5912874341011047,-2.9815006256103516,5.914879322052002,-25.827909469604492,19.899394989013672,-16.94371795654297,-3.657406806945801,-12.814176559448242,-10.768609046936035,-4.475614070892334,-6.979034900665283,-0.5724665522575378,-7.633127689361572,-6.505825519561768,-1.0539169311523438
0_bednarsky_17.wav,0.2360982894897461,0.021211232990026474,1838.9505435636274,2136.673737343602,3951.9195556640625,0.06962367466517858,-443.32110595703125,102.51496124267578,17.90224838256836,30.783248901367188,7.86923885345459,4.393546104431152,-7.027220726013184,-1.254544973373413,-21.268030166625977,10.728241920471191,-17.84541893005371,-2.8054099082946777,-11.816367149353027,-15.776735305786133,-5.037777423858643,-8.58193302154541,-1.3740856647491455,-5.454248905181885,-4.59287166595459,1.7783671617507935
